dataset_accession,gene_id,probe_id,probe_variance,gene_symbol,gene_symbol_raw,gene_title,is_annotated_gene,probes_per_gene,platform_probe_id
GSE63061,100170229,ILMN_3309016,0.00295554638404721,SRRM5,SRRM5,serine/arginine repetitive matrix 5,TRUE,1,
GSE63061,100170765,ILMN_3247438,0.00160743127567133,ERICH4,ERICH4,glutamate rich 4,TRUE,1,
GSE63061,100170841,ILMN_3247139,0.00151889819203519,C17orf96,C17orf96,chromosome 17 open reading frame 96,TRUE,1,
GSE63061,10018,ILMN_2359627,0.00503110132057593,BCL2L11,BCL2L11,BCL2 like 11,TRUE,2,
GSE63061,100187716,ILMN_3310306,0.0331059357102252,MIR1224,MIR1224,microRNA 1224,TRUE,1,
GSE63061,100188893,ILMN_3235113,0.0737147165618133,TOMM6,TOMM6,translocase of outer mitochondrial membrane 6,TRUE,1,
GSE63061,100188949,ILMN_3249175,0.0140108614597783,LINC00426,LINC00426,long intergenic non-protein coding RNA 426,TRUE,1,
GSE63061,100188953,ILMN_3249172,0.00947659935964958,LINC00092,LINC00092,long intergenic non-protein coding RNA 92,TRUE,1,
GSE63061,100189589,ILMN_3248583,0.00556741217021849,DCTN1-AS1,DCTN1-AS1,DCTN1 antisense RNA 1,TRUE,1,
GSE63061,10019,ILMN_1752046,0.0477694013605037,SH2B3,SH2B3,SH2B adaptor protein 3,TRUE,1,
GSE63061,100190938,ILMN_3294106,0.0571926542752284,RAMP2-AS1,RAMP2-AS1,RAMP2 antisense RNA 1,TRUE,1,
GSE63061,100190939,ILMN_3247325,0.00811433804170741,TPT1-AS1,TPT1-AS1,TPT1 antisense RNA 1,TRUE,1,
GSE63061,100190986,ILMN_3246910,0.0974776741817308,LOC100190986,LOC100190986,uncharacterized LOC100190986,TRUE,1,
GSE63061,100192378,ILMN_3238898,0.000459756012637514,ZFHX4-AS1,ZFHX4-AS1,ZFHX4 antisense RNA 1,TRUE,1,
GSE63061,100192379,ILMN_3243514,0.00324066586928378,PP12613,PP12613,uncharacterized LOC100192379,TRUE,1,
GSE63061,100192386,ILMN_1831111,0.00274601246554971,FLJ16779,FLJ16779,uncharacterized LOC100192386,TRUE,1,
GSE63061,100192420,ILMN_3244650,0.00544509185626898,FLJ41941,FLJ41941,uncharacterized LOC100192420,TRUE,1,
GSE63061,10020,ILMN_1729417,0.0119173096771365,GNE,GNE,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase,TRUE,1,
GSE63061,10021,ILMN_1790810,0.0152160970300419,HCN4,HCN4,hyperpolarization activated cyclic nucleotide gated potassium channel 4,TRUE,1,
GSE63061,100216545,ILMN_3247329,0.00182589048886865,KMT2E-AS1,KMT2E-AS1,KMT2E antisense RNA 1 (head to head),TRUE,1,
GSE63061,10022,ILMN_2060578,0.00262424871764591,INSL5,INSL5,insulin like 5,TRUE,1,
GSE63061,10023,ILMN_1781416,0.0652459123581533,FRAT1,FRAT1,frequently rearranged in advanced T-cell lymphomas 1,TRUE,2,
GSE63061,100233209,ILMN_3247853,0.0223937054293256,PCED1B-AS1,PCED1B-AS1,PCED1B antisense RNA 1,TRUE,1,
GSE63061,10024,ILMN_1700337,0.00360776135934968,TROAP,TROAP,trophinin associated protein,TRUE,1,
GSE63061,100240735,ILMN_1906437,0.0098641651764754,LOC100240735,LOC100240735,uncharacterized LOC100240735,TRUE,1,
GSE63061,10025,ILMN_1800451,0.10959176198998,MED16,MED16,mediator complex subunit 16,TRUE,3,
GSE63061,10026,ILMN_1772743,0.0365926493694896,PIGK,PIGK,phosphatidylinositol glycan anchor biosynthesis class K,TRUE,1,
GSE63061,100271846,ILMN_1860939,0.00124003524548488,ERVV-2,ERVV-2,endogenous retrovirus group V member 2,TRUE,1,
GSE63061,100287171,ILMN_1655952,0.0972696132259404,WASH1,WASH1,WAS protein family homolog 1,TRUE,2,
GSE63061,100287569,ILMN_3311190,0.0131191976667718,LINC00173,LINC00173,long intergenic non-protein coding RNA 173,TRUE,2,
GSE63061,100287932,ILMN_1679555,0.0418387026146125,TIMM23,TIMM23,translocase of inner mitochondrial membrane 23,TRUE,4,
GSE63061,100288122,ILMN_1842305,0.00136850145104929,LDLRAD4-AS1,LDLRAD4-AS1,LDLRAD4 antisense RNA 1,TRUE,1,
GSE63061,100288287,ILMN_3310638,0.000356086732179169,KRTAP22-2,KRTAP22-2,keratin associated protein 22-2,TRUE,1,
GSE63061,100288323,ILMN_3310940,0.00209894406707432,KRTAP21-3,KRTAP21-3,keratin associated protein 21-3,TRUE,1,
GSE63061,100288798,ILMN_1833831,0.00380553406402472,LOC100288798,LOC100288798,uncharacterized LOC100288798,TRUE,2,
GSE63061,100288801,ILMN_3243065,0.0012508913401266,FRG2C,FRG2C,FSHD region gene 2 family member C,TRUE,1,
GSE63061,100288893,ILMN_1845157,0.0118210269609807,LOC100288893,LOC100288893,uncharacterized LOC100288893,TRUE,1,
GSE63061,100289635,ILMN_1712269,0.00364191715411044,ZNF605,ZNF605,zinc finger protein 605,TRUE,1,
GSE63061,100302113,ILMN_3309109,0.00112670570004444,MIR1200,MIR1200,microRNA 1200,TRUE,1,
GSE63061,100302116,ILMN_3310030,0.000922270442211746,MIR1265,MIR1265,microRNA 1265,TRUE,1,
GSE63061,100302118,ILMN_3309909,0.00121639137495875,MIR1286,MIR1286,microRNA 1286,TRUE,1,
GSE63061,100302125,ILMN_3308068,0.00303116698225738,MIR1289-1,MIR1289-1,microRNA 1289-1,TRUE,1,
GSE63061,100302126,ILMN_3308627,0.000935830127322452,MIR1471,MIR1471,microRNA 1471,TRUE,1,
GSE63061,100302127,ILMN_3308290,0.00173328436616287,MIR1470,MIR1470,microRNA 1470,TRUE,1,
GSE63061,100302129,ILMN_3311075,0.0043203469513508,MIR1915,MIR1915,microRNA 1915,TRUE,1,
GSE63061,100302137,ILMN_3308435,0.00269909737172526,MIR1914,MIR1914,microRNA 1914,TRUE,1,
GSE63061,100302139,ILMN_3309834,0.00174166200713762,MIR1537,MIR1537,microRNA 1537,TRUE,1,
GSE63061,100302141,ILMN_3308025,0.00134467912893652,MIR1913,MIR1913,microRNA 1913,TRUE,1,
GSE63061,100302144,ILMN_3309819,0.00157235954976006,MIR1912,MIR1912,microRNA 1912,TRUE,1,
GSE63061,100302148,ILMN_3308658,0.000846084898928383,MIR1263,MIR1263,microRNA 1263,TRUE,1,
GSE63061,100302149,ILMN_3308773,0.000738058746214488,MIR1249,MIR1249,microRNA 1249,TRUE,1,
GSE63061,100302156,ILMN_3310720,0.00407263199754113,MIR1229,MIR1229,microRNA 1229,TRUE,1,
GSE63061,100302157,ILMN_3309164,0.0366941529655245,MIR1185-1,MIR1185-1,microRNA 1185-1,TRUE,1,
GSE63061,100302166,ILMN_3308038,0.000812954092854172,MIR1322,MIR1322,microRNA 1322,TRUE,1,
GSE63061,100302167,ILMN_3310785,0.00112589313642934,MIR1299,MIR1299,microRNA 1299,TRUE,1,
GSE63061,100302184,ILMN_3308986,0.00149526800953646,MIR1272,MIR1272,microRNA 1272,TRUE,1,
GSE63061,100302185,ILMN_3310391,0.000882899581391205,MIR1204,MIR1204,microRNA 1204,TRUE,1,
GSE63061,100302187,ILMN_3310075,0.00122425083016337,MIR1297,MIR1297,microRNA 1297,TRUE,1,
GSE63061,100302190,ILMN_3308188,0.0946893318931547,MIR1976,MIR1976,microRNA 1976,TRUE,1,
GSE63061,100302196,ILMN_3308876,0.00283563350349791,MIR1234,MIR1234,microRNA 1234,TRUE,1,
GSE63061,100302201,ILMN_3308663,0.00201658892231497,MIR1228,MIR1228,microRNA 1228,TRUE,1,
GSE63061,100302203,ILMN_3309244,0.00052173547029507,MIR1271,MIR1271,microRNA 1271,TRUE,1,
GSE63061,100302204,ILMN_3308540,0.00226794166829442,MIR548I1,MIR548I1,microRNA 548i-1,TRUE,1,
GSE63061,100302208,ILMN_3308828,0.00183973109829615,MIR1253,MIR1253,microRNA 1253,TRUE,1,
GSE63061,100302210,ILMN_3310151,0.0075454488452693,MIR1909,MIR1909,microRNA 1909,TRUE,1,
GSE63061,100302214,ILMN_3310730,0.00271817791562473,MIR1277,MIR1277,microRNA 1277,TRUE,1,
GSE63061,100302225,ILMN_3309054,0.000793074963576027,MIR2053,MIR2053,microRNA 2053,TRUE,1,
GSE63061,100302226,ILMN_3309304,0.00119516890138769,MIR1238,MIR1238,microRNA 1238,TRUE,1,
GSE63061,100302237,ILMN_3309419,0.00424797423606795,MIR1281,MIR1281,microRNA 1281,TRUE,1,
GSE63061,100302242,ILMN_3308475,0.0015212236927216,MIR1236,MIR1236,microRNA 1236,TRUE,1,
GSE63061,100302246,ILMN_3309374,0.00117959994153038,MIR1301,MIR1301,microRNA 1301,TRUE,1,
GSE63061,100302254,ILMN_3308225,0.0219904027209518,MIR1282,MIR1282,microRNA 1282,TRUE,1,
GSE63061,100302255,ILMN_3310775,0.00186884878419392,MIR1323,MIR1323,microRNA 1323,TRUE,1,
GSE63061,100302280,ILMN_3309041,0.0104127717684103,MIR1237,MIR1237,microRNA 1237,TRUE,1,
GSE63061,100302286,ILMN_3308916,0.0127900597914569,MIR1267,MIR1267,microRNA 1267,TRUE,1,
GSE63061,100302287,ILMN_3308668,0.00144334908260732,MIR548H3,MIR548H3,microRNA 548h-3,TRUE,1,
GSE63061,100310812,ILMN_3283592,0.0332171658879572,SPDYE2B,SPDYE2B,speedy/RINGO cell cycle regulator family member E2B,TRUE,1,
GSE63061,100313772,ILMN_3308300,0.000496597861272536,MIR548M,MIR548M,microRNA 548m,TRUE,1,
GSE63061,100313824,ILMN_3311115,0.00615580019739986,MIR663B,MIR663B,microRNA 663b,TRUE,1,
GSE63061,100313840,ILMN_3310499,0.00270770379682001,MIR2115,MIR2115,microRNA 2115,TRUE,1,
GSE63061,100313842,ILMN_3309529,0.000869391556363114,MIR2276,MIR2276,microRNA 2276,TRUE,1,
GSE63061,100313886,ILMN_3310035,0.010127181639736,MIR2116,MIR2116,microRNA 2116,TRUE,1,
GSE63061,100313921,ILMN_3308350,0.000698985226051337,MIR548E,MIR548E,microRNA 548e,TRUE,1,
GSE63061,100313938,ILMN_3310553,0.00104072357217517,MIR548G,MIR548G,microRNA 548g,TRUE,1,
GSE63061,100316868,ILMN_1866337,0.0037491755829906,HOTTIP,HOTTIP,HOXA distal transcript antisense RNA,TRUE,1,
GSE63061,100379345,ILMN_1874689,0.0583269341540156,MIR181A2HG,MIR181A2HG,MIR181A2 host gene,TRUE,1,
GSE63061,10038,ILMN_1757995,0.00825278751577327,PARP2,PARP2,poly(ADP-ribose) polymerase 2,TRUE,2,
GSE63061,10039,ILMN_2397954,0.0268353018404886,PARP3,PARP3,poly(ADP-ribose) polymerase family member 3,TRUE,2,
GSE63061,1004,ILMN_1766675,0.00359722011924385,CDH6,CDH6,cadherin 6,TRUE,1,
GSE63061,100419583,ILMN_1845037,0.0280069692790398,LOC100419583,LOC100419583,ring finger protein 4 pseudogene,TRUE,1,
GSE63061,100420587,ILMN_1878670,0.0123859488048953,LOC100420587,LOC100420587,SHC binding and spindle associated 1 pseudogene,TRUE,1,
GSE63061,10043,ILMN_2082314,0.0925340430081389,TOM1,TOM1,target of myb1 membrane trafficking protein,TRUE,2,
GSE63061,10044,ILMN_1775734,0.0627102088633923,SH2D3C,SH2D3C,SH2 domain containing 3C,TRUE,3,
GSE63061,10045,ILMN_1772466,0.00365256460496417,SH2D3A,SH2D3A,SH2 domain containing 3A,TRUE,1,
GSE63061,10046,ILMN_1680856,0.00846344375143882,MAMLD1,MAMLD1,mastermind like domain containing 1,TRUE,1,
GSE63061,10047,ILMN_1765103,0.000197617361738079,CST8,CST8,cystatin 8,TRUE,1,
GSE63061,10048,ILMN_2141157,0.00184309276248773,RANBP9,RANBP9,RAN binding protein 9,TRUE,1,
GSE63061,10049,ILMN_2402416,0.0377197601708245,DNAJB6,DNAJB6,DnaJ heat shock protein family (Hsp40) member B6,TRUE,2,
GSE63061,1005,ILMN_1813352,0.0020643510798832,CDH7,CDH7,cadherin 7,TRUE,1,
GSE63061,100505576,ILMN_1916702,0.0113086431691346,LINC00672,LINC00672,long intergenic non-protein coding RNA 672,TRUE,1,
GSE63061,100505591,ILMN_3284069,0.00139093513596186,LRRC3C,LRRC3C,leucine rich repeat containing 3C,TRUE,1,
GSE63061,100505715,ILMN_1846517,0.0180786354594179,LOC100505715,LOC100505715,uncharacterized LOC100505715,TRUE,1,
GSE63061,100505753,ILMN_3284078,0.00106824352155867,KRTAP16-1,KRTAP16-1,keratin associated protein 16-1,TRUE,1,
GSE63061,100505768,ILMN_1906957,0.0035870741124308,LINC01364,LINC01364,long intergenic non-protein coding RNA 1364,TRUE,1,
GSE63061,100505841,ILMN_3305763,0.00368211498220815,LOC100505841,LOC100505841,zinc finger protein 474-like,TRUE,1,
GSE63061,100505920,ILMN_1879041,0.00119144973764868,LOC100505920,LOC100505920,uncharacterized LOC100505920,TRUE,1,
GSE63061,100505975,ILMN_1896149,0.00204213394888077,ENO1-AS1,ENO1-AS1,ENO1 antisense RNA 1,TRUE,1,
GSE63061,100505996,ILMN_1905546,0.00415906349546848,LINC00403,LINC00403,long intergenic non-protein coding RNA 403,TRUE,1,
GSE63061,100506033,ILMN_1830842,0.00234935018594127,PTOV1-AS1,PTOV1-AS1,PTOV1 antisense RNA 1,TRUE,1,
GSE63061,100506049,ILMN_3256748,0.00101093468549685,LRRC72,LRRC72,leucine rich repeat containing 72,TRUE,1,
GSE63061,100506084,ILMN_3231952,0.115685127990106,ARL17B,ARL17B,ADP ribosylation factor like GTPase 17B,TRUE,4,
GSE63061,100506127,ILMN_1721430,0.00360290027271891,LOC100506127,LOC100506127,putative uncharacterized protein FLJ37770-like,TRUE,1,
GSE63061,100506136,ILMN_1845757,0.00350974501710541,LOC100506136,LOC100506136,uncharacterized LOC100506136,TRUE,1,
GSE63061,100506144,ILMN_3265343,0.0196743869889408,TMEM35B,TMEM35B,transmembrane protein 35B,TRUE,1,
GSE63061,100506164,ILMN_1657572,0.00154374410636328,HSFX1,HSFX1,"heat shock transcription factor family, X-linked 1",TRUE,1,
GSE63061,100506299,ILMN_1880113,0.00465127785451189,ID2-AS1,ID2-AS1,ID2 antisense RNA 1 (head to head),TRUE,1,
GSE63061,100506311,ILMN_1869943,0.0177102214323774,HOTAIRM1,HOTAIRM1///HOXA2,"HOXA transcript antisense RNA, myeloid-specific 1///homeobox A2",TRUE,1,
GSE63061,100506365,ILMN_1876124,0.00429305864278883,OTUD6B-AS1,OTUD6B-AS1,OTUD6B antisense RNA 1 (head to head),TRUE,1,
GSE63061,100506368,ILMN_1819225,0.00268008870226149,LOC100506368,LOC100506368,uncharacterized LOC100506368,TRUE,1,
GSE63061,100506422,ILMN_1762506,0.00125041540098343,LOC100506422,LOC100506422,putative deoxyuridine 5'-triphosphate nucleotidohydrolase-like protein FLJ16323,TRUE,1,
GSE63061,100506668,ILMN_1820244,0.00238494693725267,NRAV,NRAV,negative regulator of antiviral response (non-protein coding),TRUE,1,
GSE63061,100506681,ILMN_1856564,0.00580869518735635,JARID2-AS1,JARID2-AS1,JARID2 antisense RNA 1,TRUE,1,
GSE63061,100506691,ILMN_1849192,0.00131471656742109,LOC100506691,LOC100506691,uncharacterized LOC100506691,TRUE,1,
GSE63061,100506753,ILMN_1899940,0.00460560760679727,AZIN1-AS1,AZIN1-AS1,AZIN1 antisense RNA 1,TRUE,1,
GSE63061,100506810,ILMN_1902123,0.00225296676961993,LINC01132,LINC01132,long intergenic non-protein coding RNA 1132,TRUE,1,
GSE63061,100506815,ILMN_1880280,0.0865727901854699,FOXP1-IT1,FOXP1-IT1,FOXP1 intronic transcript 1,TRUE,1,
GSE63061,100507062,ILMN_1913537,0.0213388964395657,PSMD6-AS2,PSMD6-AS2,PSMD6 antisense RNA 2,TRUE,1,
GSE63061,100507163,ILMN_1833524,0.00158127674259664,LINC00709,LINC00709,long intergenic non-protein coding RNA 709,TRUE,1,
GSE63061,100507257,ILMN_1826572,0.000868885968047074,MEG9,MEG9,maternally expressed 9 (non-protein coding),TRUE,1,
GSE63061,100507266,ILMN_1840273,0.00322291127982903,STX18-AS1,STX18-AS1,STX18 antisense RNA 1 (head to head),TRUE,1,
GSE63061,100507274,ILMN_1874569,0.00258756675813884,LINC01210,LINC01210,long intergenic non-protein coding RNA 1210,TRUE,1,
GSE63061,100507290,ILMN_3249629,0.000983330094479327,ZNF865,ZNF865,zinc finger protein 865,TRUE,1,
GSE63061,100507316,ILMN_1874506,0.00339826931910006,MINCR,MINCR,MYC-induced long noncoding RNA,TRUE,1,
GSE63061,100507398,ILMN_1905075,0.00680517524858353,INTS6-AS1,INTS6-AS1,INTS6 antisense RNA 1,TRUE,1,
GSE63061,100507421,ILMN_3214477,0.00613340806531745,TMEM178B,TMEM178B,transmembrane protein 178B,TRUE,4,
GSE63061,100507436,ILMN_1797929,0.00802836913945375,MICA,MICA,MHC class I polypeptide-related sequence A,TRUE,1,
GSE63061,100507599,ILMN_1875354,0.00419304892935835,LOC100507599,LOC100507599,uncharacterized LOC100507599,TRUE,1,
GSE63061,100507632,ILMN_1887987,0.00142973492127172,LINC00968,LINC00968,long intergenic non-protein coding RNA 968,TRUE,1,
GSE63061,100507657,ILMN_1818536,0.00157168495805239,LOC100507657,LOC100507657,uncharacterized LOC100507657,TRUE,1,
GSE63061,100507670,ILMN_1867134,0.00547040400256748,LOC100507670,LOC100507670///ZNF687,uncharacterized LOC100507670///zinc finger protein 687,TRUE,1,
GSE63061,10051,ILMN_2330861,0.0529429112021191,SMC4,SMC4,structural maintenance of chromosomes 4,TRUE,1,
GSE63061,10052,ILMN_2397484,0.0530526687039233,GJC1,GJC1,gap junction protein gamma 1,TRUE,1,
GSE63061,10053,ILMN_1705861,0.0007273714965306,AP1M2,AP1M2,adaptor related protein complex 1 mu 2 subunit,TRUE,1,
GSE63061,10054,ILMN_1742872,0.00483534366782423,UBA2,UBA2,ubiquitin like modifier activating enzyme 2,TRUE,1,
GSE63061,10055,ILMN_1657204,0.0416210795712733,SAE1,SAE1,SUMO1 activating enzyme subunit 1,TRUE,1,
GSE63061,10056,ILMN_1765696,0.0347480965844446,FARSB,FARSB,phenylalanyl-tRNA synthetase beta subunit,TRUE,1,
GSE63061,10057,ILMN_1706531,0.0505332206889687,ABCC5,ABCC5,ATP binding cassette subfamily C member 5,TRUE,2,
GSE63061,10058,ILMN_2193980,0.0103860841971528,ABCB6,ABCB6,ATP binding cassette subfamily B member 6 (Langereis blood group),TRUE,1,
GSE63061,10059,ILMN_1685260,0.0187733023036907,DNM1L,DNM1L,dynamin 1 like,TRUE,3,
GSE63061,10060,ILMN_1746196,0.00289492978602678,ABCC9,ABCC9,ATP binding cassette subfamily C member 9,TRUE,1,
GSE63061,10061,ILMN_1781999,0.0137144505346413,ABCF2,ABCF2,ATP binding cassette subfamily F member 2,TRUE,3,
GSE63061,100616530,ILMN_1911696,0.00118624832495051,C8orf37-AS1,C8orf37-AS1,C8orf37 antisense RNA 1,TRUE,1,
GSE63061,100616668,ILMN_1821055,0.00248856177158,TPTE2P5,TPTE2P5///SUGT1P3,"transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 5///SGT1 homolog, MIS12 kinetochore complex assembly cochaperone pseudogene 3",TRUE,1,
GSE63061,10062,ILMN_1814022,0.0160891530546042,NR1H3,NR1H3,nuclear receptor subfamily 1 group H member 3,TRUE,1,
GSE63061,10063,ILMN_2187718,0.0911126313324371,COX17,COX17,"COX17, cytochrome c oxidase copper chaperone",TRUE,1,
GSE63061,100630918,ILMN_1849399,0.00155163469337133,PARTICL,PARTICL,promoter of MAT2A antisense radiation-induced circulating long non-coding RNA,TRUE,1,
GSE63061,100652736,ILMN_1906397,0.00150403759434985,LINC01311,LINC01311,long intergenic non-protein coding RNA 1311,TRUE,1,
GSE63061,100652930,ILMN_1860911,0.0042730564439439,LOC100652930,LOC100652930,uncharacterized LOC100652930,TRUE,1,
GSE63061,10066,ILMN_1654893,0.0143027318867638,SCAMP2,SCAMP2,secretory carrier membrane protein 2,TRUE,1,
GSE63061,10067,ILMN_1793712,0.0413841554534246,SCAMP3,SCAMP3,secretory carrier membrane protein 3,TRUE,2,
GSE63061,10068,ILMN_2334296,0.0420441625553796,IL18BP,IL18BP,interleukin 18 binding protein,TRUE,3,
GSE63061,10069,ILMN_1698233,0.00640277101454895,RWDD2B,RWDD2B,RWD domain containing 2B,TRUE,1,
GSE63061,1007,ILMN_1675454,0.00491987334837262,CDH9,CDH9,cadherin 9,TRUE,1,
GSE63061,10071,ILMN_1799020,0.0043061832221904,MUC12,MUC12,"mucin 12, cell surface associated",TRUE,1,
GSE63061,10072,ILMN_2349129,0.0166528521561308,DPP3,DPP3,dipeptidyl peptidase 3,TRUE,3,
GSE63061,10073,ILMN_2364535,0.0225199977741169,SNUPN,SNUPN,snurportin 1,TRUE,2,
GSE63061,10075,ILMN_1790987,0.0123512287422423,HUWE1,HUWE1,"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase",TRUE,1,
GSE63061,10076,ILMN_1657128,0.0047126558414715,PTPRU,PTPRU,"protein tyrosine phosphatase, receptor type U",TRUE,2,
GSE63061,10077,ILMN_1760449,0.0165820616827675,TSPAN32,TSPAN32,tetraspanin 32,TRUE,1,
GSE63061,10078,ILMN_1802753,0.0467071201894219,TSSC4,TSSC4,tumor suppressing subtransferable candidate 4,TRUE,1,
GSE63061,10079,ILMN_2089073,0.0617877360073914,ATP9A,ATP9A,ATPase phospholipid transporting 9A (putative),TRUE,1,
GSE63061,10081,ILMN_2148290,0.0437144668569691,PDCD7,PDCD7,programmed cell death 7,TRUE,2,
GSE63061,10082,ILMN_1805216,0.0565131519187056,GPC6,GPC6,glypican 6,TRUE,2,
GSE63061,100820829,ILMN_2402581,0.00266115683691213,MYZAP,MYZAP,myocardial zonula adherens protein,TRUE,2,
GSE63061,10084,ILMN_2325234,0.0209480182345279,PQBP1,PQBP1,polyglutamine binding protein 1,TRUE,1,
GSE63061,10086,ILMN_3307074,0.000537441432205277,HHLA1,HHLA1,HERV-H LTR-associating 1,TRUE,1,
GSE63061,100861520,ILMN_1901305,0.00534763503489652,POU6F2-AS1,POU6F2-AS1,POU6F2 antisense RNA 1,TRUE,1,
GSE63061,100861541,ILMN_1848913,0.000991262932789103,DOCK9-AS2,DOCK9-AS2,DOCK9 antisense RNA 2 (head to head),TRUE,1,
GSE63061,100861554,ILMN_1898235,0.00191019792004219,LINC00563,LINC00563,long intergenic non-protein coding RNA 563,TRUE,1,
GSE63061,100862704,ILMN_1825640,0.00623271044688207,LINC00441,LINC00441,long intergenic non-protein coding RNA 441,TRUE,1,
GSE63061,10087,ILMN_1680109,0.059257869257955,COL4A3BP,COL4A3BP,collagen type IV alpha 3 binding protein,TRUE,2,
GSE63061,100873980,ILMN_1897279,0.00714966088909302,RERG-AS1,RERG-AS1,RERG antisense RNA 1,TRUE,1,
GSE63061,100874020,ILMN_1885944,0.00169024514247623,MAGI2-AS1,MAGI2-AS1,MAGI2 antisense RNA 1,TRUE,1,
GSE63061,100874055,ILMN_1896741,0.00227057788116523,LINC00570,LINC00570,long intergenic non-protein coding RNA 570,TRUE,1,
GSE63061,100874102,ILMN_1870609,0.00407112144756646,HS6ST2-AS1,HS6ST2-AS1,HS6ST2 antisense RNA 1,TRUE,1,
GSE63061,100874180,ILMN_1882860,0.00122079072963513,LINC00459,LINC00459,long intergenic non-protein coding RNA 459,TRUE,1,
GSE63061,100874197,ILMN_1822921,0.00238915063674186,EFCAB6-AS1,EFCAB6-AS1,EFCAB6 antisense RNA 1,TRUE,1,
GSE63061,100874234,ILMN_1859030,0.00583807832725083,CACNA1C-AS4,CACNA1C-AS4,CACNA1C antisense RNA 4,TRUE,1,
GSE63061,100874251,ILMN_1864512,0.0128686282518648,KIRREL3-AS2,KIRREL3-AS2,KIRREL3 antisense RNA 2,TRUE,1,
GSE63061,100874253,ILMN_1849041,0.00211192002163531,LINC00853,LINC00853,long intergenic non-protein coding RNA 853,TRUE,1,
GSE63061,100874261,ILMN_1839190,0.00961392824018628,LINC00854,LINC00854,long intergenic non-protein coding RNA 854,TRUE,1,
GSE63061,100874302,ILMN_1900734,0.074786466003085,ITCH-IT1,ITCH-IT1,ITCH intronic transcript 1,TRUE,1,
GSE63061,100885850,ILMN_1700461,0.0132000670718574,PTGES3L-AARSD1,PTGES3L-AARSD1,PTGES3L-AARSD1 readthrough,TRUE,1,
GSE63061,100887750,ILMN_2090567,0.00387815043154319,MRPS31P5,MRPS31P5,mitochondrial ribosomal protein S31 pseudogene 5,TRUE,1,
GSE63061,10089,ILMN_2304577,0.00655622966110543,KCNK7,KCNK7,potassium two pore domain channel subfamily K member 7,TRUE,2,
GSE63061,10090,ILMN_1700024,0.0034969785582577,UST,UST,uronyl 2-sulfotransferase,TRUE,1,
GSE63061,10092,ILMN_1768394,0.0763355891857797,ARPC5,ARPC5,actin related protein 2/3 complex subunit 5,TRUE,1,
GSE63061,10093,ILMN_2393763,0.0751675037873948,ARPC4,ARPC4,actin related protein 2/3 complex subunit 4,TRUE,3,
GSE63061,10094,ILMN_1655561,0.122993860386169,ARPC3,ARPC3,actin related protein 2/3 complex subunit 3,TRUE,1,
GSE63061,10095,ILMN_2085760,0.070437550042147,ARPC1B,ARPC1B,actin related protein 2/3 complex subunit 1B,TRUE,1,
GSE63061,10096,ILMN_1657153,0.0533322572359733,ACTR3,ACTR3,ARP3 actin related protein 3 homolog,TRUE,1,
GSE63061,10097,ILMN_2388605,0.090670347246575,ACTR2,ACTR2,ARP2 actin related protein 2 homolog,TRUE,1,
GSE63061,10098,ILMN_1799028,0.368079596282741,TSPAN5,TSPAN5,tetraspanin 5,TRUE,1,
GSE63061,10099,ILMN_1790549,0.033694313941378,TSPAN3,TSPAN3,tetraspanin 3,TRUE,2,
